v1,State,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,numberofvotes,_merge,votePercent,electvotes,roundedElec
2012,Nebraska,NE,31,46,35,US President,,,TRUE,3717,794379,20171015,NA,5,matched (3),.0046791267,.023395633,0
2008,Nebraska,NE,31,46,35,US President,"McKinney, Cynthia",green,FALSE,1028,801281,20171015,NA,5,matched (3),.0012829457,.0064147287,0
2000,Nebraska,NE,31,46,35,US President,"Bush, George W.",republican,FALSE,433862,697019,20171015,NA,5,matched (3),.62245363,3.1122682,3
2016,Nebraska,NE,31,46,35,US President,,,TRUE,16051,844227,20171015,NA,5,matched (3),.01901266,.095063299,0
1996,Nebraska,NE,31,46,35,US President,"Perot, Ross",reform party,FALSE,71278,677415,20171015,NA,5,matched (3),.10522058,.5261029,1
2012,Nebraska,NE,31,46,35,US President,,nominated by petition,FALSE,2408,794379,20171015,NA,5,matched (3),.0030312988,.015156494,0
1992,Nebraska,NE,31,46,35,US President,"Bush, George H.W.",republican,FALSE,343678,737546,20171015,NA,5,matched (3),.46597502,2.329875,2
2000,Nebraska,NE,31,46,35,US President,"Gore, Al",democrat,FALSE,231780,697019,20171015,NA,5,matched (3),.33253038,1.6626519,2
2000,Nebraska,NE,31,46,35,US President,"Nader, Ralph",green,FALSE,24540,697019,20171015,NA,5,matched (3),.035207074,.17603537,0
2000,Nebraska,NE,31,46,35,US President,,nominated by petition,FALSE,4114,697019,20171015,NA,5,matched (3),.0059022782,.029511392,0
2008,Nebraska,NE,31,46,35,US President,"Obama, Barack H.",democrat,FALSE,333319,801281,20171015,NA,5,matched (3),.41598266,2.0799134,2
2004,Nebraska,NE,31,46,35,US President,"Kerry, John",democrat,FALSE,254328,778186,20171015,NA,5,matched (3),.3268216,1.6341079,2
1996,Nebraska,NE,31,46,35,US President,"Dole, Robert",republican,FALSE,363467,677415,20171015,NA,5,matched (3),.53654999,2.68275,3
1988,Nebraska,NE,31,46,35,US President,"Fulani, Lenora",new alliance,FALSE,1740,661465,20171015,NA,5,matched (3),.0026305246,.013152623,0
2008,Nebraska,NE,31,46,35,US President,"Baldwin, Charles """"Chuck""""",nebraska party,FALSE,2972,801281,20171015,NA,5,matched (3),.0037090608,.018545303,0
1980,Nebraska,NE,31,46,35,US President,"Carter, Jimmy",democrat,FALSE,166424,639533,20171015,NA,5,matched (3),.26022738,1.301137,1
1996,Nebraska,NE,31,46,35,US President,"Clinton, Bill",democrat,FALSE,236761,677415,20171015,NA,5,matched (3),.34950659,1.747533,2
2000,Nebraska,NE,31,46,35,US President,,natural law,FALSE,478,967019,20171015,NA,5,matched (3),.0004943026,.0024715131,0
1980,Nebraska,NE,31,46,35,US President,"Reagan, Ronald",republican,FALSE,419214,639533,20171015,NA,5,matched (3),.65550017,3.2775009,3
1980,Nebraska,NE,31,46,35,US President,"Anderson, John B.",independent,FALSE,44854,639533,20171015,NA,5,matched (3),.070135549,.35067773,0
1976,Nebraska,NE,31,46,35,US President,"Maddox, Lester",american independent party,FALSE,3378,606749,20171015,NA,5,matched (3),.0055673765,.027836882,0
2016,Nebraska,NE,31,46,35,US President,"Johnson, Gary",libertarian,FALSE,38946,844227,20171015,NA,5,matched (3),.046132144,.23066072,0
2012,Nebraska,NE,31,46,35,US President,"Romney, Mitt",republican,FALSE,475064,794379,20171015,NA,5,matched (3),.59803194,2.9901597,3
1976,Nebraska,NE,31,46,35,US President,"Carter, Jimmy",democrat,FALSE,233293,606749,20171015,NA,5,matched (3),.38449672,1.9224836,2
1984,Nebraska,NE,31,46,35,US President,"Serrette, Dennis",alliance,FALSE,1025,652090,20171015,NA,5,matched (3),.0015718689,.0078593446,0
1988,Nebraska,NE,31,46,35,US President,"Dukakis, Michael",democrat,FALSE,259235,661465,20171015,NA,5,matched (3),.39191037,1.9595518,2
2016,Nebraska,NE,31,46,35,US President,"Stein, Jill",nominated by petition,FALSE,8775,844227,20171015,NA,5,matched (3),.010394124,.051970623,0
1996,Nebraska,NE,31,46,35,US President,"Hagelin, John",natural law,FALSE,1189,677415,20171015,NA,5,matched (3),.0017552017,.0087760091,0
1984,Nebraska,NE,31,46,35,US President,"Mason, Melvin",socialist workers,FALSE,1066,652090,20171015,NA,5,matched (3),.0016347436,.0081737181,0
1976,Nebraska,NE,31,46,35,US President,"Ford, Gerald",republican,FALSE,359219,606749,20171015,NA,5,matched (3),.59203887,2.9601943,3
1976,Nebraska,NE,31,46,35,US President,"Macbride, Roger",libertarian,FALSE,1476,606749,20171015,NA,5,matched (3),.0024326369,.012163185,0
2016,Nebraska,NE,31,46,35,US President,"Clinton, Hillary",democrat,FALSE,284494,844227,20171015,NA,5,matched (3),.33698756,1.6849377,2
1984,Nebraska,NE,31,46,35,US President,"Mondale, Walter",democrat,FALSE,187866,652090,20171015,NA,5,matched (3),.28809828,1.4404914,1
2012,Nebraska,NE,31,46,35,US President,"Obama, Barack H.",democrat,FALSE,302081,794379,20171015,NA,5,matched (3),.38027313,1.9013656,2
1984,Nebraska,NE,31,46,35,US President,"Bergland, David",libertarian,FALSE,2079,652090,20171015,NA,5,matched (3),.0031882103,.015941052,0
2016,Nebraska,NE,31,46,35,US President,"Trump, Donald J.",republican,FALSE,495961,844227,20171015,NA,5,matched (3),.58747351,2.9373674,3
1984,Nebraska,NE,31,46,35,US President,"Reagan, Ronald",republican,FALSE,460054,652090,20171015,NA,5,matched (3),.70550692,3.5275345,4
2008,Nevada,NV,32,88,65,US President,"McKinney, Cynthia",green,FALSE,1411,967848,20171015,NA,6,matched (3),.0014578735,.0087472405,0
2016,Nevada,NV,32,88,65,US President,"Kopitke, Kyle Kenley",independent american,FALSE,5268,1125385,20171015,NA,6,matched (3),.0046810647,.028086388,0
1996,Nevada,NV,32,88,65,US President,"Perot, Ross",reform party,FALSE,43986,464279,20171015,NA,6,matched (3),.09474045,.5684427,1
1996,Nevada,NV,32,88,65,US President,"Phillips, Howard",independent american,FALSE,1732,464279,20171015,NA,6,matched (3),.0037305155,.022383094,0
2000,Nevada,NV,32,88,65,US President,"Nader, Ralph",green,FALSE,15008,609426,20171015,NA,6,matched (3),.024626452,.14775872,0
1988,Nevada,NV,32,88,65,US President,"Bush, George H.W.",republican,FALSE,206040,343133,20171015,NA,6,matched (3),.60046685,3.6028011,4
1992,Nevada,NV,32,88,65,US President,"Marrou, Andre",libertarian,FALSE,1835,506318,20171015,NA,6,matched (3),.0036242045,.021745227,0
2012,Nevada,NV,32,88,65,US President,"Romney, Mitt",republican,FALSE,463567,1014918,20171015,NA,6,matched (3),.45675316,2.740519,3
2004,Nevada,NV,32,88,65,US President,"Badnarik, Michael",libertarian,FALSE,3176,829587,20171015,NA,6,matched (3),.003828411,.022970466,0
2008,Nevada,NV,32,88,65,US President,"Barr, Bob",libertarian,FALSE,4263,967848,20171015,NA,6,matched (3),.0044046175,.026427705,0
1992,Nevada,NV,32,88,65,US President,"Clinton, Bill",democrat,FALSE,189148,506318,20171015,NA,6,matched (3),.37357551,2.2414532,2
2000,Nevada,NV,32,88,65,US President,"Gore, Al",democrat,FALSE,279978,609426,20171015,NA,6,matched (3),.45941263,2.7564759,3
1992,Nevada,NV,32,88,65,US President,"Gritz, James """"Bo""""",populist,FALSE,2892,506318,20171015,NA,6,matched (3),.0057118256,.034270953,0
1996,Nevada,NV,32,88,65,US President,"Hagelin, John",natural law,FALSE,545,464279,20171015,NA,6,matched (3),.0011738632,.0070431791,0
1992,Nevada,NV,32,88,65,US President,"Bush, George H.W.",republican,FALSE,175828,506318,20171015,NA,6,matched (3),.34726793,2.0836077,2
2016,Nevada,NV,32,88,65,US President,None Of The Above,,FALSE,28863,1125385,20171015,NA,6,matched (3),.025647223,.15388334,0
1988,Nevada,NV,32,88,65,US President,"Fulani, Lenora",new alliance,FALSE,835,343133,20171015,NA,6,matched (3),.0024334588,.014600753,0
1976,Nevada,NV,32,88,65,US President,"Ford, Gerald",republican,FALSE,101273,201876,20171015,NA,6,matched (3),.50165945,3.0099568,3
2004,Nevada,NV,32,88,65,US President,"Peroutka, Michael",independent american,FALSE,1152,829587,20171015,NA,6,matched (3),.0013886428,.0083318567,0
1984,Nevada,NV,32,88,65,US President,"Bergland, David",libertarian,FALSE,2292,282717,20171015,NA,6,matched (3),.0081070466,.048642278,0
2016,Nevada,NV,32,88,65,US President,"Clinton, Hillary",democrat,FALSE,539260,1125385,20171015,NA,6,matched (3),.47917825,2.8750696,3
1976,Nevada,NV,32,88,65,US President,Other,,FALSE,5108,201876,20171015,NA,6,matched (3),.025302662,.15181597,0
2016,Nevada,NV,32,88,65,US President,"Johnson, Gary",libertarian,FALSE,37384,1125385,20171015,NA,6,matched (3),.033218853,.19931312,0
2012,Nevada,NV,32,88,65,US President,"Johnson, Gary",libertarian,FALSE,10968,1014918,20171015,NA,6,matched (3),.010806784,.064840704,0
2000,Nevada,NV,32,88,65,US President,"Buchanan, Patrick """"Pat""""",citizens first,FALSE,4747,609426,20171015,NA,6,matched (3),.007789297,.046735782,0
1980,Nevada,NV,32,88,65,US President,"Anderson, John B.",independent,FALSE,17651,243692,20171015,NA,6,matched (3),.072431594,.43458956,0
1988,Nevada,NV,32,88,65,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,3520,343133,20171015,NA,6,matched (3),.010258413,.061550476,0
1992,Nevada,NV,32,88,65,US President,"Fulani, Lenora",independent,FALSE,483,506318,20171015,NA,6,matched (3),.00095394591,.0057236757,0
1976,Nevada,NV,32,88,65,US President,"Macbride, Roger",libertarian,FALSE,1519,201876,20171015,NA,6,matched (3),.007524421,.045146525,0
1996,Nevada,NV,32,88,65,US President,"Clinton, Bill",democrat,FALSE,203974,464279,20171015,NA,6,matched (3),.43933496,2.6360097,3
2004,Nevada,NV,32,88,65,US President,"Cobb, David",green,FALSE,853,829587,20171015,NA,6,matched (3),.0010282225,.006169335,0
2000,Nevada,NV,32,88,65,US President,Blank Vote,,FALSE,282,609426,20171015,NA,6,matched (3),.0004627305,.002776383,0
2008,Nevada,NV,32,88,65,US President,None Of These Candidates,,FALSE,6267,967848,20171015,NA,6,matched (3),.0064751902,.038851142,0
2008,Nevada,NV,32,88,65,US President,"Baldwin, Charles """"Chuck""""",independent american,FALSE,3194,967848,20171015,NA,6,matched (3),.003300105,.019800629,0
1976,Nevada,NV,32,88,65,US President,"Maddox, Lester",american independent party,FALSE,1497,201876,20171015,NA,6,matched (3),.0074154432,.044492658,0
2000,Nevada,NV,32,88,65,US President,Over Vote,,FALSE,174,609426,20171015,NA,6,matched (3),.00028551457,.0017130874,0
1980,Nevada,NV,32,88,65,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,4358,243692,20171015,NA,6,matched (3),.01788323,.10729938,0
1988,Nevada,NV,32,88,65,US President,"Dukakis, Michael",democrat,FALSE,132738,343133,20171015,NA,6,matched (3),.38684127,2.3210475,2
1996,Nevada,NV,32,88,65,US President,"Nader, Ralph",green,FALSE,4730,464279,20171015,NA,6,matched (3),.01018784,.061127041,0
2008,Nevada,NV,32,88,65,US President,"Nader, Ralph",independent,FALSE,6150,967848,20171015,NA,6,matched (3),.0063543036,.03812582,0
1980,Nevada,NV,32,88,65,US President,"Carter, Jimmy",democrat,FALSE,66666,243692,20171015,NA,6,matched (3),.27356663,1.6413999,2
1992,Nevada,NV,32,88,65,US President,"Perot, Ross",independent,FALSE,132580,506318,20171015,NA,6,matched (3),.26185125,1.5711075,2
2012,Nevada,NV,32,88,65,US President,"Goode, Virgil Hamlin, Jr.",independent american,FALSE,3240,1014918,20171015,NA,6,matched (3),.0031923761,.019154256,0
1996,Nevada,NV,32,88,65,US President,"Browne, Harry",libertarian,FALSE,4460,464279,20171015,NA,6,matched (3),.0096062925,.057637755,0
1980,Nevada,NV,32,88,65,US President,"Reagan, Ronald",republican,FALSE,155017,243692,20171015,NA,6,matched (3),.63611853,3.8167112,4
1984,Nevada,NV,32,88,65,US President,"Reagan, Ronald",republican,FALSE,188770,282717,20171015,NA,6,matched (3),.66769952,4.006197,4
2000,Nevada,NV,32,88,65,US President,"Phillips, Howard",independent american,FALSE,621,609426,20171015,NA,6,matched (3),.0010189917,.0061139502,0
2008,Nevada,NV,32,88,65,US President,"Obama, Barack H.",democrat,FALSE,533736,967848,20171015,NA,6,matched (3),.55146676,3.3088007,3
1996,Nevada,NV,32,88,65,US President,"Dole, Robert",republican,FALSE,199244,464279,20171015,NA,6,matched (3),.42914712,2.5748827,3
2016,Nevada,NV,32,88,65,US President,"Trump, Donald J.",republican,FALSE,512058,1125385,20171015,NA,6,matched (3),.45500696,2.7300417,3
2004,Nevada,NV,32,88,65,US President,"Bush, George W.",republican,FALSE,418690,829587,20171015,NA,6,matched (3),.50469691,3.0281816,3
1992,Nevada,NV,32,88,65,US President,"Hagelin, John",natural law,FALSE,338,506318,20171015,NA,6,matched (3),.00066756463,.0040053879,0
1992,Nevada,NV,32,88,65,US President,"Phillips, Howard",independent american,FALSE,677,506318,20171015,NA,6,matched (3),.0013371044,.0080226259,0
2016,Nevada,NV,32,88,65,US President,"De La Fuente, Roque """"Rocky""""",no party affiliation,FALSE,2552,1125385,20171015,NA,6,matched (3),.0022676685,.013606011,0
2004,Nevada,NV,32,88,65,US President,"Nader, Ralph",independent,FALSE,4838,829587,20171015,NA,6,matched (3),.0058318176,.034990907,0
2000,Nevada,NV,32,88,65,US President,"Browne, Harry",libertarian,FALSE,3311,609426,20171015,NA,6,matched (3),.0054329811,.032597885,0
2008,Nevada,NV,32,88,65,US President,"McCain, John",republican,FALSE,412827,967848,20171015,NA,6,matched (3),.42654115,2.559247,3
2012,Nevada,NV,32,88,65,US President,None Of These Candidates,,FALSE,5770,1014918,20171015,NA,6,matched (3),.0056851883,.034111131,0
2004,Nevada,NV,32,88,65,US President,"Kerry, John",democrat,FALSE,397190,829587,20171015,NA,6,matched (3),.47878042,2.8726826,3
1992,Nevada,NV,32,88,65,US President,Other,,FALSE,2537,506318,20171015,NA,6,matched (3),.005010685,.03006411,0
2000,Nevada,NV,32,88,65,US President,None Of These Candidates,,FALSE,3315,609426,20171015,NA,6,matched (3),.0054395446,.032637268,0
2012,Nevada,NV,32,88,65,US President,"Obama, Barack H.",democrat,FALSE,531373,1014918,20171015,NA,6,matched (3),.52356249,3.1413751,3
2000,Nevada,NV,32,88,65,US President,"Bush, George W.",republican,FALSE,301575,609426,20171015,NA,6,matched (3),.4948509,2.9691055,3
2000,Nevada,NV,32,88,65,US President,"Hagelin, John",natural law,FALSE,415,609426,20171015,NA,6,matched (3),.00068096863,.0040858118,0
1976,Nevada,NV,32,88,65,US President,"Carter, Jimmy",democrat,FALSE,92479,201876,20171015,NA,6,matched (3),.45809805,2.7485883,3
2004,Nevada,NV,32,88,65,US President,Other,,FALSE,3688,829587,20171015,NA,6,matched (3),.0044455854,.026673513,0
1984,Nevada,NV,32,88,65,US President,"Mondale, Walter",democrat,FALSE,91655,282717,20171015,NA,6,matched (3),.32419345,1.9451606,2
1996,Nevada,NV,32,88,65,US President,None Of The Above,,FALSE,5608,464279,20171015,NA,6,matched (3),.012078944,.07247366,0
1984,New Hampshire,NH,33,12,4,US President,"Reagan, Ronald",republican,FALSE,267050,388904,20171015,NA,4,matched (3),.68667334,2.7466934,3
1976,New Hampshire,NH,33,12,4,US President,"Macbride, Roger",libertarian,FALSE,936,339627,20171015,NA,4,matched (3),.0027559646,.011023859,0
2016,New Hampshire,NH,33,12,4,US President,"Johnson, Gary",libertarian,FALSE,30777,744296,20171015,NA,4,matched (3),.041350484,.16540194,0
1976,New Hampshire,NH,33,12,4,US President,"Larouche, Lyndon, Jr.",u.s. labor,FALSE,186,339627,20171015,NA,4,matched (3),.00054765964,.0021906386,0
2012,New Hampshire,NH,33,12,4,US President,"Johnson, Gary",libertarian,FALSE,8212,710972,20171015,NA,4,matched (3),.011550385,.046201538,0
2000,New Hampshire,NH,33,12,4,US President,"Nader, Ralph",green,FALSE,22198,569081,20171015,NA,4,matched (3),.039006751,.156027,0
2004,New Hampshire,NH,33,12,4,US President,"Bush, George W.",republican,FALSE,331237,678287,20171015,NA,4,matched (3),.48834342,1.9533737,2
2012,New Hampshire,NH,33,12,4,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,708,710972,20171015,NA,4,matched (3),.00099581981,.0039832792,0
1980,New Hampshire,NH,33,12,4,US President,"Reagan, Ronald",republican,FALSE,221705,383990,20171015,NA,4,matched (3),.57737184,2.3094873,2
2008,New Hampshire,NH,33,12,4,US President,,,TRUE,3359,710970,20171015,NA,4,matched (3),.0047245314,.018898126,0
1980,New Hampshire,NH,33,12,4,US President,"Hall, Gus",communist party use,FALSE,129,383990,20171015,NA,4,matched (3),.00033594624,.001343785,0
1980,New Hampshire,NH,33,12,4,US President,"Carter, Jimmy",democrat,FALSE,108864,383990,20171015,NA,4,matched (3),.28350738,1.1340295,1
2016,New Hampshire,NH,33,12,4,US President,,,TRUE,9618,744296,20171015,NA,4,matched (3),.012922279,.051689114,0
2012,New Hampshire,NH,33,12,4,US President,Scattering,,FALSE,875,710972,20171015,NA,4,matched (3),.0012307095,.004922838,0
2008,New Hampshire,NH,33,12,4,US President,"McCain, John",republican,FALSE,316534,710970,20171015,NA,4,matched (3),.44521427,1.7808571,2
2000,New Hampshire,NH,33,12,4,US President,,constitution party,FALSE,328,569081,20171015,NA,4,matched (3),.00057636783,.0023054713,0
1976,New Hampshire,NH,33,12,4,US President,Scattering,,FALSE,603,339627,20171015,NA,4,matched (3),.0017754772,.0071019088,0
1992,New Hampshire,NH,33,12,4,US President,"Perot, Ross",independent,FALSE,121337,537215,20171015,NA,4,matched (3),.22586301,.90345204,1
1984,New Hampshire,NH,33,12,4,US President,"Mondale, Walter",democrat,FALSE,120347,388904,20171015,NA,4,matched (3),.3094517,1.2378068,1
1996,New Hampshire,NH,33,12,4,US President,"Perot, Ross",reform party,FALSE,48387,496597,20171015,NA,4,matched (3),.097437158,.38974863,0
2004,New Hampshire,NH,33,12,4,US President,"Kerry, John",democrat,FALSE,340511,678287,20171015,NA,4,matched (3),.50201613,2.0080645,2
2000,New Hampshire,NH,33,12,4,US President,,,TRUE,1276,569081,20171015,NA,4,matched (3),.0022422115,.0089688459,0
2012,New Hampshire,NH,33,12,4,US President,"Obama, Barack H.",democrat,FALSE,369561,710972,20171015,NA,4,matched (3),.51979685,2.0791874,2
2000,New Hampshire,NH,33,12,4,US President,"Gore, Al",democrat,FALSE,266348,569081,20171015,NA,4,matched (3),.46803179,1.8721272,2
1980,New Hampshire,NH,33,12,4,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,2064,383990,20171015,NA,4,matched (3),.0053751399,.02150056,0
1984,New Hampshire,NH,33,12,4,US President,"Serrette, Dennis",alliance,FALSE,305,388904,20171015,NA,4,matched (3),.00078425521,.0031370209,0
2004,New Hampshire,NH,33,12,4,US President,Other,,FALSE,1095,678287,20171015,NA,4,matched (3),.0016143608,.0064574433,0
2016,New Hampshire,NH,33,12,4,US President,Scattering,,TRUE,2411,744296,20171015,NA,4,matched (3),.0032393027,.012957211,0
2016,New Hampshire,NH,33,12,4,US President,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,678,744296,20171015,NA,4,matched (3),.00091092789,.0036437116,0
1996,New Hampshire,NH,33,12,4,US President,"Clinton, Bill",democrat,FALSE,246166,496597,20171015,NA,4,matched (3),.49570578,1.9828231,2
1992,New Hampshire,NH,33,12,4,US President,"Bush, George H.W.",republican,FALSE,202484,537215,20171015,NA,4,matched (3),.37691426,1.5076571,2
2004,New Hampshire,NH,33,12,4,US President,Other,,TRUE,965,678287,20171015,NA,4,matched (3),.0014227016,.0056908065,0
